Date,Campaign name,Adset name (optional),Spends,Impressions,clicks,Check
2023-12-06,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,62.01,14472,161,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,23.26,7024,42,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,2.20,744,,
2023-12-06,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,0.04,5,,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Ski interest -  FB - NL,1.51,748,3,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Ski interest -  FB REEL - NL,0.41,340,1,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Ski interest -  IG - NL,1.06,361,,
2023-12-06,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,20.93,13763,1435,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,4.17,1279,6,
2023-12-06,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,2.19,816,,
2023-12-05,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,83.45,21313,528,
2023-12-05,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,28.30,6924,99,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,0.51,190,2,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  IG - NL,0.05,23,,
2023-12-05,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,1.68,577,12,
2023-12-05,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,14.93,7256,647,
2023-12-05,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,6.34,2809,265,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.42,211,1,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,0.39,128,,
2023-12-05,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,16.17,5394,36,
2023-12-05,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,19.17,8941,47,
2023-12-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,47.53,25829,2832,
2023-12-05,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,60.68,16577,168,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,21.94,7819,42,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,3.95,1246,1,
2023-12-05,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,0.03,7,,
2023-12-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,21.79,14924,1559,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,3.00,941,8,
2023-12-05,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,3.34,1271,2,
2023-12-04,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,84.73,22868,620,
2023-12-04,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,18.68,6365,87,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,0.53,213,1,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  IG - NL,0.03,15,,
2023-12-04,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,2.51,795,22,
2023-12-04,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,16.05,8347,665,
2023-12-04,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,4.22,2089,235,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.29,177,1,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,0.28,110,,
2023-12-04,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,11.84,5765,35,
2023-12-04,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,18.31,11182,74,
2023-12-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,49.71,27823,3333,
2023-12-04,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,67.36,26270,260,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,22.92,8884,44,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,2.70,928,,
2023-12-04,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,0.98,368,11,
2023-12-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,20.91,15550,1780,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,3.21,1092,3,
2023-12-04,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,2.60,1018,,
2023-12-03,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,108.22,27168,844,
2023-12-03,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,29.03,10422,231,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,0.81,313,1,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  IG - NL,0.06,24,,
2023-12-03,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,1.94,680,27,
2023-12-03,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,18.80,9245,888,
2023-12-03,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,2.89,1408,181,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.45,261,1,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,0.47,173,,
2023-12-03,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,25.50,13314,171,
2023-12-03,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,36.56,21457,251,
2023-12-03,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,52.53,29040,3585,
2023-12-03,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,58.64,23801,478,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,23.91,9783,47,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,3.51,1108,,
2023-12-03,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,1.77,425,3,
2023-12-03,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,20.32,14875,1542,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,2.58,827,,
2023-12-03,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,3.12,1154,1,
2023-12-02,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,109.90,25532,781,
2023-12-02,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,31.13,10062,228,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,0.70,254,,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  IG - NL,0.03,18,,
2023-12-02,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,2.36,753,30,
2023-12-02,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,19.70,7559,848,
2023-12-02,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,3.21,1323,210,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.38,215,,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,0.46,177,,
2023-12-02,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,19.31,9439,111,
2023-12-02,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,33.38,18261,214,
2023-12-02,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,45.46,23106,2753,
2023-12-02,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,55.74,20895,384,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,24.36,8733,40,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,2.95,859,1,
2023-12-02,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,1.20,287,13,
2023-12-02,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,22.19,15053,1624,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,1.90,548,1,
2023-12-02,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,3.52,1236,1,
2023-12-01,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,103.25,24267,739,
2023-12-01,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,31.12,10285,254,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,1.09,374,2,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  IG - NL,0.01,8,,
2023-12-01,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.01,23,1,
2023-12-01,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,12.48,2483,250,
2023-12-01,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,3.76,1135,37,
2023-12-01,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,4.88,1669,277,
2023-12-01,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,1.00,360,102,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.65,338,2,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,0.08,41,,
2023-12-01,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,16.96,8243,121,
2023-12-01,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,31.33,18056,211,
2023-12-01,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,43.08,19673,2475,
2023-12-01,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,57.72,22362,471,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,29.63,9775,69,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,0.79,278,,
2023-12-01,Decathlon Belgium - Kids Lifestyle - December - 2023 - Intercept,Parents NL,0.26,65,,
2023-12-01,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,24.21,14036,1660,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,4.45,1513,7,
2023-12-01,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,0.65,277,,
2023-11-30,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,55.79,12668,425,
2023-11-30,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,30.13,9436,283,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,DMP family with kids -  FB - NL,0.29,153,1,
2023-11-30,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,1.35,281,15,
2023-11-30,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,0.05,11,,
2023-11-30,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.13,234,,
2023-11-30,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,29.17,6458,798,
2023-11-30,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,8.52,2418,101,
2023-11-30,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,12.86,5347,226,
2023-11-30,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,21.81,11502,604,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  FB - NL,0.55,364,1,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,IG & FB followers -  IG - NL,,17,,Error - Spends; 
2023-11-30,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,14.53,6628,111,
2023-11-30,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,28.60,15374,179,
2023-11-30,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,47.11,20122,2704,
2023-11-30,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,56.76,20518,477,
2023-11-30,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,9.41,2186,73,
2023-11-30,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,0.38,90,6,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  FB - NL,17.71,5417,40,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Parents -  IG - NL,0.25,95,,
2023-11-30,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Parents NL,0.01,9,,
2023-11-30,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,20.58,12110,1431,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  FB - NL,2.79,946,6,
2023-11-30,Decathlon Belgium - Boost Post - Opeco - EOY - Video - December 2023 - Inspire,Veepee visitor -  IG - NL,0.28,110,,
2023-11-29,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,69.09,17268,575,
2023-11-29,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,28.97,8594,272,
2023-11-29,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,3.76,853,18,
2023-11-29,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,0.12,33,,
2023-11-29,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.32,345,8,
2023-11-29,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,29.48,6356,674,
2023-11-29,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,6.75,1991,79,
2023-11-29,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,25.78,11687,539,
2023-11-29,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,15.01,7835,433,
2023-11-29,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,13.83,6163,75,
2023-11-29,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,24.23,11197,140,
2023-11-29,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,41.99,19006,2727,
2023-11-29,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,55.97,19805,460,
2023-11-29,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,22.57,5430,192,
2023-11-29,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,0.36,92,3,
2023-11-29,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Parents NL,0.03,10,3,
2023-11-29,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,25.99,15873,1817,
2023-11-28,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,74.54,17757,667,
2023-11-28,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,32.08,10206,274,
2023-11-28,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,4.89,1065,30,
2023-11-28,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,0.27,55,2,
2023-11-28,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.46,622,11,
2023-11-28,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,30.02,5597,583,
2023-11-28,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,4.10,1138,49,
2023-11-28,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,20.78,8694,465,
2023-11-28,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,18.11,9148,420,
2023-11-28,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,12.66,5986,87,
2023-11-28,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,29.98,15709,217,
2023-11-28,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,40.88,17381,2173,
2023-11-28,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,88.86,32249,698,
2023-11-28,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,21.96,5075,148,
2023-11-28,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,1.37,309,9,
2023-11-28,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Parents NL,,2,,Error - Spends; 
2023-11-28,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,28.40,16106,1494,
2023-11-27,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Anvers - NL,38.85,8341,334,
2023-11-27,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,Black Friday interest - NL,43.65,23220,959,
2023-11-27,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,46.00,12748,352,
2023-11-27,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,DMP Black friday - NL,6.46,3108,186,
2023-11-27,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,7.22,1488,48,
2023-11-27,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,0.62,111,1,
2023-11-27,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.11,217,4,
2023-11-27,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,30.85,5564,657,
2023-11-27,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,0.19,63,5,
2023-11-27,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,18.55,6294,296,
2023-11-27,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,28.20,12565,532,
2023-11-27,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,16.97,6706,103,
2023-11-27,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,17.79,7115,104,
2023-11-27,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,LAL (3%) Black Friday - NL,41.06,20966,1278,
2023-11-27,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,39.40,16302,2138,
2023-11-27,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,181.41,55625,1278,
2023-11-27,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,19.96,4258,113,
2023-11-27,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,1.60,303,5,
2023-11-27,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Parents NL,,2,,Error - Spends; 
2023-11-27,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,31.28,17454,1947,
2023-11-26,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,Black Friday interest - NL,53.92,29342,1037,
2023-11-26,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,86.27,21033,633,
2023-11-26,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,DMP Black friday - NL,6.64,2932,231,
2023-11-26,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,7.28,1390,30,
2023-11-26,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,0.22,40,,
2023-11-26,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.19,139,5,
2023-11-26,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,31.93,5868,699,
2023-11-26,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,30.79,10161,463,
2023-11-26,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,28.99,12169,602,
2023-11-26,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,40.88,15452,193,
2023-11-26,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,32.21,11139,133,
2023-11-26,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,LAL (3%) Black Friday - NL,40.04,20283,1379,
2023-11-26,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,42.27,19362,2276,
2023-11-26,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,130.27,37797,899,
2023-11-26,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,21.44,4231,141,
2023-11-26,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,1.22,237,7,
2023-11-26,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,30.72,19805,1876,
2023-11-25,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,Black Friday interest - NL,60.36,27924,1148,
2023-11-25,Decathlon Belgium - Bullpadel - November 2023 - intercept,DMP - Padel - NL,73.38,18094,589,
2023-11-25,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,DMP Black friday - NL,5.87,2324,152,
2023-11-25,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,5.77,1108,37,
2023-11-25,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,DMP fitness buyers NL,1.16,154,2,
2023-11-25,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j),0.21,120,2,
2023-11-25,Decathlon Belgium - Dynamic RTG NL,Decathlon Belgium - Abandoned cart - Purchase value - NL (14j) - Dynamic,27.86,4857,543,
2023-11-25,Decathlon Belgium - We Play Circular - Wave 7 - October 2023 v3,Evere - NL,0.01,3,,
2023-11-25,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Femmes NL,35.80,9935,488,
2023-11-25,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Hommes NL,32.39,11357,593,
2023-11-25,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - SUV - NL,39.32,14817,193,
2023-11-25,Decathlon Belgium - Bullpadel - November 2023 - intercept,Interest - racket sport - NL,25.11,8012,139,
2023-11-25,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,LAL (3%) Black Friday - NL,31.35,14147,882,
2023-11-25,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,LAL 10% - Buyers 90 days (add to cart) - NL - Copy,39.69,15165,1657,
2023-11-25,Decathlon Belgium - Bullpadel - November 2023 - intercept,LAL 10% DMP - Padel - NL,118.00,33902,779,
2023-11-25,Decathlon Brugge - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,20.37,3799,136,
2023-11-25,Decathlon Evere - Fitness - Buyback - October - 2023 - Intercept,Lookalike - DMP fitness buyers - NL,6.64,1025,31,
2023-11-25,Decathlon Belgium - Lifestyle - November - 2023 - Intercept,Parents NL,0.01,3,,
2023-11-25,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Sport Interest Audience - NL,28.05,14100,1455,
2023-11-24,Decathlon Belgium - MKP Gift Deals - November 2023 - intercept,Black Friday interest - NL,74.26,27730,1371,
2023-11-24,Decathlon Belgium - Boost Post - Opeco - Buyback ARTICLES ET POSTS  - November 2023 - Inspire,Competitors interest - FB - NL,23.56,7269,74,
